Energy
(MeV)	Elec. Stopping Power
(MeV cm2 g-1)	Ionizing Dose*
(MeV g-1)	Ionizing Dose*
(Gy)
7.5000e-01	1.5160e+03	1.5160e+03	2.4295e-07
8.0000e-01	1.5110e+03	1.5110e+03	2.4215e-07
8.5000e-01	1.5030e+03	1.5030e+03	2.4087e-07
9.0000e-01	1.4930e+03	1.4930e+03	2.3926e-07
9.5000e-01	1.4820e+03	1.4820e+03	2.3750e-07
1.0000e+00	1.4690e+03	1.4690e+03	2.3542e-07
1.5000e+00	1.3140e+03	1.3140e+03	2.1058e-07
2.0000e+00	1.1660e+03	1.1660e+03	1.8686e-07
2.5000e+00	1.0420e+03	1.0420e+03	1.6699e-07
3.0000e+00	9.4190e+02	9.4190e+02	1.5095e-07
3.5000e+00	8.5930e+02	8.5930e+02	1.3771e-07
4.0000e+00	7.9070e+02	7.9070e+02	1.2671e-07
4.5000e+00	7.3290e+02	7.3290e+02	1.1745e-07
5.0000e+00	6.8350e+02	6.8350e+02	1.0954e-07
5.5000e+00	6.4090e+02	6.4090e+02	1.0271e-07
6.0000e+00	6.0380e+02	6.0380e+02	9.6763e-08
6.5000e+00	5.7100e+02	5.7100e+02	9.1506e-08
7.0000e+00	5.4190e+02	5.4190e+02	8.6843e-08
7.5000e+00	5.1590e+02	5.1590e+02	8.2676e-08
8.0000e+00	4.9250e+02	4.9250e+02	7.8926e-08
8.5000e+00	4.7470e+02	4.7470e+02	7.6074e-08
9.0000e+00	4.5700e+02	4.5700e+02	7.3237e-08
9.5000e+00	4.3920e+02	4.3920e+02	7.0385e-08
1.0000e+01	4.2300e+02	4.2300e+02	6.7788e-08
1.5000e+01	3.1390e+02	3.1390e+02	5.0304e-08
2.0000e+01	2.5280e+02	2.5280e+02	4.0513e-08
2.5000e+01	2.1320e+02	2.1320e+02	3.4167e-08
3.0000e+01	1.8520e+02	1.8520e+02	2.9679e-08
3.5000e+01	1.6420e+02	1.6420e+02	2.6314e-08
4.0000e+01	1.4790e+02	1.4790e+02	2.3702e-08
4.5000e+01	1.3480e+02	1.3480e+02	2.1603e-08
5.0000e+01	1.2400e+02	1.2400e+02	1.9872e-08
5.5000e+01	1.1500e+02	1.1500e+02	1.8429e-08
6.0000e+01	1.0730e+02	1.0730e+02	1.7196e-08
6.5000e+01	1.0070e+02	1.0070e+02	1.6138e-08
7.0000e+01	9.4890e+01	9.4890e+01	1.5207e-08
7.5000e+01	8.9800e+01	8.9800e+01	1.4391e-08
8.0000e+01	8.5290e+01	8.5290e+01	1.3668e-08
8.5000e+01	8.1260e+01	8.1260e+01	1.3022e-08
9.0000e+01	7.7630e+01	7.7630e+01	1.2441e-08
9.5000e+01	7.4340e+01	7.4340e+01	1.1913e-08
1.0000e+02	7.1350e+01	7.1350e+01	1.1434e-08
1.5000e+02	5.1640e+01	5.1640e+01	8.2756e-09
2.0000e+02	4.1115e+01	4.1115e+01	6.5889e-09
2.5000e+02	3.4530e+01	3.4530e+01	5.5336e-09
3.0000e+02	3.0009e+01	3.0009e+01	4.8092e-09
3.5000e+02	2.6700e+01	2.6700e+01	4.2788e-09
4.0000e+02	2.4174e+01	2.4174e+01	3.8740e-09
4.5000e+02	2.2178e+01	2.2178e+01	3.5541e-09
5.0000e+02	2.0563e+01	2.0563e+01	3.2953e-09
5.5000e+02	1.9229e+01	1.9229e+01	3.0816e-09
6.0000e+02	1.8107e+01	1.8107e+01	2.9018e-09
6.5000e+02	1.7150e+01	1.7150e+01	2.7484e-09
7.0000e+02	1.6324e+01	1.6324e+01	2.6161e-09
7.5000e+02	1.5604e+01	1.5604e+01	2.5007e-09
8.0000e+02	1.4971e+01	1.4971e+01	2.3992e-09
8.5000e+02	1.4410e+01	1.4410e+01	2.3092e-09
9.0000e+02	1.3909e+01	1.3909e+01	2.2290e-09
9.5000e+02	1.3460e+01	1.3460e+01	2.1570e-09
1.0000e+03	1.3054e+01	1.3054e+01	2.0920e-09
1.5000e+03	1.0475e+01	1.0475e+01	1.6786e-09
2.0000e+03	9.1987e+00	9.1987e+00	1.4741e-09
2.5000e+03	8.4567e+00	8.4567e+00	1.3552e-09
3.0000e+03	7.9886e+00	7.9886e+00	1.2802e-09
3.5000e+03	7.6754e+00	7.6754e+00	1.2300e-09
4.0000e+03	7.4560e+00	7.4560e+00	1.1949e-09
4.5000e+03	7.2985e+00	7.2985e+00	1.1696e-09
5.0000e+03	7.1836e+00	7.1836e+00	1.1512e-09
5.5000e+03	7.0991e+00	7.0991e+00	1.1377e-09
6.0000e+03	7.0369e+00	7.0369e+00	1.1277e-09
6.5000e+03	6.9913e+00	6.9913e+00	1.1204e-09
7.0000e+03	6.9583e+00	6.9583e+00	1.1151e-09
7.5000e+03	6.9352e+00	6.9352e+00	1.1114e-09
